rank,content_id,client_id,model_score,suggested_action,reason_codes,stale_but_visible,model_decline_risk_high,ctr_underperforming_for_position,recent_click_drop,syndicated_not_owned,too_new_unstable,needs_verification_before_trusting,content_type,main_intent,impressions_90d,clicks_90d,avg_position,ctr,days_since_last_update,content_age_days,trend_direction
19069,content_208f24e28209,client_8527a891e2,0.47302746380776356,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,6,0,9.3,0.0,102,223,new
19070,content_35d59ac005b7,client_a88a7902cb,0.47301623126913106,monitor,none,False,False,False,False,False,False,False,keyword article,informational,156,1,27.0,0.64,20,119,down
19071,content_3315313d6930,client_f369cb89fc,0.47300850165794894,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,9,0,3.8,0.0,20,126,stable
19072,content_6989c356365e,client_4e07408562,0.4729751117040893,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,informational,47962,118,7.4,0.25,35,545,down
19073,content_6676528a2392,client_3fdba35f04,0.47297378682618213,monitor,none,False,False,False,False,False,False,False,keyword article,informational,1764,19,8.9,1.08,14,284,down
19074,content_932b92052cdd,client_19581e27de,0.47296882316497874,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,2654,4,5.4,0.15,22,482,down
19075,content_16a8f1ab8305,client_19581e27de,0.47296683157532543,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,transactional,4024,27,5.4,0.67,22,441,down
19076,content_a7e35ec310a1,client_6208ef0f77,0.47293731275888795,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,transactional,3280,3,37.1,0.09,104,300,down
19077,content_6e6f61feaad7,client_19581e27de,0.47293485728129353,monitor,none,False,False,False,False,False,False,False,keyword article,transactional,7088,9,10.1,0.13,20,362,up
19078,content_0dd66564e9c8,client_d029fa3a95,0.4729215296400294,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,47,0,17.6,0.0,20,280,up
19079,content_3627b5dea537,client_3fdba35f04,0.4728890986691416,refresh_review_routine,stale_but_visible|ctr_underperforming_for_position,True,False,True,False,False,False,False,keyword article,informational,1658,2,9.9,0.12,104,310,down
19080,content_e213f34f4690,client_8527a891e2,0.4728869761097499,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,3,0,9.3,0.0,8,132,flat
19081,content_af1314c3e6f3,client_19581e27de,0.47284897149417704,monitor,ctr_underperforming_for_position|recent_click_drop,False,False,True,True,False,False,False,keyword article,informational,11223,12,6.4,0.11,20,362,down
19082,content_f54459262ef9,client_a88a7902cb,0.47279559367847024,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,86,0,33.6,0.0,28,182,down
19083,content_0817e1920983,client_4e07408562,0.47278265079583115,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,7422,8,9.2,0.11,25,347,up
19084,content_1884353791a8,client_8527a891e2,0.4727777155886703,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,2,0,5.5,0.0,8,174,flat
19085,content_fa8f03d041d5,client_6208ef0f77,0.47272883357366025,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,transactional,12883,27,26.0,0.21,104,307,up
19086,content_77ea90a12c88,client_3fdba35f04,0.4727192287584776,monitor,none,False,False,False,False,False,False,False,keyword article,informational,1669,3,33.5,0.18,20,95,down
19087,content_c7db49821748,client_f369cb89fc,0.472716635986207,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,5,0,3.2,0.0,8,126,down
19088,content_eb68e796cba8,client_a88a7902cb,0.47270325488951337,monitor,none,False,False,False,False,False,False,False,keyword article,informational,60,1,30.0,1.67,20,182,down
19089,content_02c0c225c667,client_3fdba35f04,0.472684164513547,monitor,none,False,False,False,False,False,False,False,keyword article,transactional,41258,77,10.8,0.19,26,174,up
19090,content_e3a56df2596d,client_3fdba35f04,0.4726831518492328,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,465,0,13.6,0.0,41,284,down
19091,content_72c39b26f02b,client_6208ef0f77,0.47267276629152094,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,informational,1947,5,18.0,0.26,104,144,down
19092,content_be6e5353e8f5,client_6208ef0f77,0.472667393255693,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,commercial,4970,25,32.9,0.5,104,300,down
19093,content_e3d9d943dfb8,client_f369cb89fc,0.47265870428911005,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,57,0,6.9,0.0,20,138,up
19094,content_8a1f9aeedfa6,client_e29c9c180c,0.47264107928093113,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,1,0,6.0,0.0,20,347,flat
19095,content_3504a42dccf2,client_4e07408562,0.4726049878602229,monitor,none,False,False,False,False,False,False,False,keyword article,informational,628,2,13.8,0.32,7,487,stable
19096,content_6ef6a4c45ebe,client_4e07408562,0.4726048234151309,monitor,none,False,False,False,False,False,False,False,keyword article,informational,5499,15,10.8,0.27,25,545,stable
19097,content_dc4a47931b74,client_3fdba35f04,0.47258985913035156,monitor,none,False,False,False,False,False,False,False,keyword article,commercial,270,1,15.7,0.37,104,264,stable
19098,content_4620d7141135,client_19581e27de,0.47258390347010826,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,455,0,27.1,0.0,22,419,up
19099,content_971787b181dd,client_4e07408562,0.4725539815187438,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,1005,1,13.2,0.1,7,537,stable
19100,content_cde3ff473d77,client_8527a891e2,0.47255285892130294,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,13,0,5.2,0.0,8,174,down
19101,content_78569289e95b,client_2c624232cd,0.47253572965353163,monitor,none,False,False,False,False,False,False,False,keyword article,transactional,2969,5,19.2,0.17,11,438,up
19102,content_9cbc778d1f96,client_6208ef0f77,0.47252771344214917,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,transactional,11241,6,30.1,0.05,104,300,down
19103,content_6f645631f600,client_f74efabef1,0.47250641163880647,monitor,none,False,False,False,False,False,False,False,keyword article,informational,462,1,54.5,0.22,20,144,down
19104,content_20110cdfc619,client_3fdba35f04,0.47250133442271436,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,transactional,2429,20,6.5,0.82,104,223,down
19105,content_d2db220c5023,client_8527a891e2,0.47248810183881623,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,2,0,7.0,0.0,20,174,stable
19106,content_2e0483eb1960,client_4e07408562,0.4724795567240738,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,transactional,7707,23,29.4,0.3,104,420,stable
19107,content_ac9af6d6dad9,client_9400f1b21c,0.47246707168226837,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,1557,1,13.1,0.06,20,557,down
19108,content_cac1d6f46c0c,client_19581e27de,0.47244402005757447,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,commercial,3990,21,9.3,0.53,104,329,stable
19109,content_7f78f0279893,client_f369cb89fc,0.47243588820585647,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,23,0,8.2,0.0,20,138,up
19110,content_c1c66337d0ba,client_8527a891e2,0.47243051762090343,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,6,0,6.5,0.0,20,223,down
19111,content_03ed3e554fc4,client_434c9b5ae5,0.47241124669189466,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,636,0,27.1,0.0,8,105,down
19112,content_631573a9e87b,client_19581e27de,0.47240717980592956,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,282,0,11.2,0.0,22,441,stable
19113,content_ca57e92eab6a,client_3fdba35f04,0.47240629274780693,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,commercial,731,3,13.5,0.41,41,333,down
19114,content_a26485e47838,client_6208ef0f77,0.47240539575559715,monitor,none,False,False,False,False,False,False,False,keyword article,informational,1588,14,24.9,0.88,20,118,down
19115,content_609a5b19ff03,client_3fdba35f04,0.47237491103580787,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,informational,9265,27,4.4,0.29,104,165,down
19116,content_9d9a40758001,client_f74efabef1,0.47234385053061223,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,158,0,18.6,0.0,20,175,new
19117,content_1b68f9d771f1,client_b4944c6ff0,0.4723431007793813,monitor,none,False,False,False,False,False,False,False,keyword article,commercial,4026,28,16.2,0.7,20,97,up
19118,content_7d8614adad29,client_19581e27de,0.47231165679709863,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,3076,2,8.5,0.07,22,441,stable
19119,content_efa435bfe254,client_9400f1b21c,0.47231050739131725,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,348,0,7.5,0.0,20,557,down
19120,content_71b773ffcf59,client_4ec9599fc2,0.47230968640203874,monitor,none,False,False,False,False,False,False,False,keyword article,informational,103,1,7.9,0.97,104,445,down
19121,content_2aa11e7419fa,client_6208ef0f77,0.4722423169857308,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,transactional,1983,3,42.5,0.15,104,307,down
19122,content_a187f55c0b7f,client_6208ef0f77,0.4722342556172473,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,informational,12640,120,29.0,0.95,104,300,stable
19123,content_201fece0bc4c,client_3fdba35f04,0.4722338985192026,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,transactional,285,1,14.0,0.35,104,223,down
19124,content_271e832920f9,client_f369cb89fc,0.47222382866831203,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,4,0,7.8,0.0,8,126,flat
19125,content_59743abb508a,client_19581e27de,0.4721998129794106,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,3255,2,18.0,0.06,22,480,down
19126,content_1b0ca9b3ad4e,client_a88a7902cb,0.47219905983001764,monitor,none,False,False,False,False,False,False,False,keyword article,informational,152,1,24.0,0.66,20,154,down
19127,content_c343b1c40801,client_3fdba35f04,0.4721926439631856,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,informational,2147,7,22.0,0.33,104,223,down
19128,content_dd9c6b799e70,client_19581e27de,0.47216871247753794,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,99,0,31.5,0.0,104,313,down
19129,content_d822001cedc5,client_19581e27de,0.47213953220937327,monitor,none,False,False,False,False,False,False,False,keyword article,informational,477,1,21.4,0.21,22,417,up
19130,content_04f8eaa9b4b4,client_d4735e3a26,0.4721344908353052,monitor_not_owned,syndicated_not_owned,False,False,False,False,True,False,False,feedly article,unknown,29,2,5.0,6.9,20,288,up
19131,content_1ae0e4e09d38,client_6208ef0f77,0.47212917986468195,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,informational,1958,4,26.4,0.2,104,229,down
19132,content_c2e6c0afe7b4,client_19581e27de,0.47210509802122075,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,287,0,18.8,0.0,22,417,down
19133,content_ca4577479851,client_8722616204,0.47210450729077413,monitor_too_new,ctr_underperforming_for_position|too_new_unstable,False,False,True,False,False,True,False,keyword article,informational,2,0,13.0,0.0,8,90,down
19134,content_54b946f0a188,client_3fdba35f04,0.4720776591568162,monitor,none,False,False,False,False,False,False,False,keyword article,transactional,2709,8,25.2,0.3,20,96,down
19135,content_9debfdf5a10f,client_8722616204,0.47205606791726495,monitor_too_new,too_new_unstable,False,False,False,False,False,True,False,keyword article,informational,97,1,8.0,1.03,8,90,down
19136,content_0cacab840128,client_8527a891e2,0.4720482644843065,monitor_too_new,ctr_underperforming_for_position|too_new_unstable,False,False,True,False,False,True,False,keyword article,commercial,5,0,29.6,0.0,20,90,up
19137,content_c5be8daa0f8a,client_3fdba35f04,0.4720354781256741,refresh_review_routine,stale_but_visible|ctr_underperforming_for_position|recent_click_drop,True,False,True,True,False,False,False,keyword article,transactional,3542,5,4.0,0.14,104,333,down
19138,content_0f65dac4e496,client_3fdba35f04,0.47201837936305246,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,4132,4,19.3,0.1,14,310,down
19139,content_96ba8777ec7d,client_19581e27de,0.4720111546853533,monitor,none,False,False,False,False,False,False,False,keyword article,commercial,435,1,12.1,0.23,22,482,down
19140,content_18652ab0ff5d,client_19581e27de,0.47199694054981783,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,transactional,6774,24,3.5,0.35,104,329,down
19141,content_00144b1e6482,client_6208ef0f77,0.4719960651683857,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,transactional,13546,167,14.4,1.23,104,300,stable
19142,content_0129258f56f5,client_a88a7902cb,0.47198134721288126,monitor_too_new,ctr_underperforming_for_position|too_new_unstable,False,False,True,False,False,True,False,keyword article,transactional,23,0,38.8,0.0,20,90,new
19143,content_2eb69e60d6f2,client_6208ef0f77,0.4719670078501449,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,informational,12815,11,41.9,0.09,104,287,down
19144,content_70eecd734047,client_19581e27de,0.47196477609430987,monitor,none,False,False,False,False,False,False,False,keyword article,informational,189,1,8.2,0.53,22,441,down
19145,content_7893f744fdaa,client_f74efabef1,0.4719353857371093,monitor,none,False,False,False,False,False,False,False,keyword article,informational,274,0,65.0,0.0,20,92,down
19146,content_56077c187b5d,client_8527a891e2,0.471928053722592,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,8,0,24.0,0.0,104,277,up
19147,content_9eb3f1242600,client_8527a891e2,0.4719115003787553,monitor_too_new,ctr_underperforming_for_position|too_new_unstable,False,False,True,False,False,True,False,keyword article,informational,13,0,41.0,0.0,20,90,up
19148,content_ab6ef50b3616,client_f369cb89fc,0.47190263555641765,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,10,0,6.7,0.0,20,126,down
19149,content_4e697388aa39,client_e29c9c180c,0.47189887250281404,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,8,0,5.9,0.0,20,225,new
19150,content_f55cd2af4236,client_6208ef0f77,0.47188736209803456,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,informational,4049,11,22.5,0.27,104,211,down
19151,content_c136191a7610,client_19581e27de,0.4718175719110297,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,2841,1,8.0,0.04,22,466,up
19152,content_062ad10869ea,client_19581e27de,0.4718127550799394,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,1275,0,23.6,0.0,22,463,up
19153,content_7f3b05623823,client_19581e27de,0.4717974272745977,monitor,none,False,False,False,False,False,False,False,keyword article,informational,5116,20,5.0,0.39,20,119,stable
19154,content_6f0baa4d9239,client_19581e27de,0.4717932367075745,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,205,0,21.1,0.0,22,419,stable
19155,content_c1f330d0aff3,client_4e07408562,0.4717891902754581,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,informational,10679,28,5.5,0.26,104,537,stable
19156,content_fa9dfdbc51b5,client_4ec9599fc2,0.47176191428423375,monitor_not_owned,recent_click_drop|syndicated_not_owned,False,False,False,True,True,False,False,feedly article,unknown,86,1,7.8,1.16,8,92,down
19157,content_c7bea9393329,client_19581e27de,0.4717529534129139,monitor,none,False,False,False,False,False,False,False,keyword article,informational,1705,2,25.2,0.12,22,445,stable
19158,content_307acf0a4233,client_8527a891e2,0.47174622042943,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,informational,889,0,66.3,0.0,92,238,up
19159,content_a6ca0feab051,client_4e07408562,0.4717354202340167,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,commercial,3924,11,3.9,0.28,104,487,down
19160,content_b9708fa8ee3d,client_a88a7902cb,0.47172823431072164,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,9,0,12.8,0.0,28,180,flat
19161,content_1df96c3452a7,client_19581e27de,0.4717173350728036,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,232,0,15.0,0.0,22,389,down
19162,content_ba87440a1f3c,client_a88a7902cb,0.4717012105372517,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,105,0,29.3,0.0,20,95,down
19163,content_e00378d7227a,client_19581e27de,0.47169970445689935,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,transactional,16967,52,5.2,0.31,22,482,down
19164,content_a38b713a89e8,client_19581e27de,0.4716912760040831,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,transactional,19733,59,3.4,0.3,104,329,stable
19165,content_4ea10f586991,client_19581e27de,0.4716745538395336,monitor,none,False,False,False,False,False,False,False,keyword article,informational,1892,3,29.4,0.16,22,417,down
19166,content_87845043b009,client_8527a891e2,0.47166799962985717,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,2,0,7.0,0.0,103,238,down
19167,content_c33795f1cff2,client_6208ef0f77,0.4716463110072818,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,informational,8063,39,20.8,0.48,104,300,stable
19168,content_ea08be2c1018,client_3fdba35f04,0.47163529465720266,monitor,none,False,False,False,False,False,False,False,keyword article,commercial,11039,3,39.3,0.03,14,264,down
19169,content_35fa51e17977,client_6208ef0f77,0.4715827888621573,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,informational,4088,5,26.3,0.12,104,299,down
19170,content_d50a0cf19bc3,client_4e07408562,0.47157526906248703,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,commercial,9843,6,42.0,0.06,20,421,down
19171,content_122b8ff9d581,client_f369cb89fc,0.4715535982211179,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,4,0,5.8,0.0,8,117,new
19172,content_b02cf07aeaef,client_19581e27de,0.4715080843620321,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,informational,3452,5,17.2,0.14,22,441,down
19173,content_a059cafb38e7,client_19581e27de,0.4714701369632246,monitor,none,False,False,False,False,False,False,False,keyword article,informational,3245,7,8.3,0.22,22,463,down
19174,content_2c33a07ad5d1,client_19581e27de,0.4714697855989831,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,427,0,32.5,0.0,22,419,up
19175,content_3cdff06e3724,client_6208ef0f77,0.47146736664981936,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,informational,22851,10,35.3,0.04,104,153,stable
19176,content_e543b6897e49,client_3fdba35f04,0.47145949753825317,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,informational,1201,2,10.2,0.17,104,310,down
19177,content_2f0e1cb8dd11,client_3fdba35f04,0.4714377941786223,monitor,none,False,False,False,False,False,False,False,keyword article,transactional,3956,9,15.4,0.23,14,460,down
19178,content_e7386d6b2b11,client_4fc82b26ae,0.4714045090110347,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,98,0,10.1,0.0,20,333,down
19179,content_b6816cb947be,client_19581e27de,0.4714027672070133,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,5110,1,20.4,0.02,22,482,up
19180,content_af3a515f2c59,client_19581e27de,0.4713613548852319,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,255,0,35.0,0.0,22,389,up
19181,content_d263c7f4f8c0,client_4e07408562,0.4713600780481272,monitor,none,False,False,False,False,False,False,False,keyword article,transactional,9296,17,8.0,0.18,25,280,up
19182,content_9abb7c4c2e0e,client_19581e27de,0.47135364634764776,monitor,none,False,False,False,False,False,False,False,keyword article,informational,538,2,14.6,0.37,22,445,down
19183,content_4a93113b6f2a,client_6208ef0f77,0.4713519751529798,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,informational,3036,11,26.5,0.36,104,124,stable
19184,content_c8f293ff4c23,client_3fdba35f04,0.4713505420531093,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,339,0,47.7,0.0,20,96,down
19185,content_3716b51232b7,client_6208ef0f77,0.4713097787773452,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,commercial,22125,212,11.0,0.96,26,300,down
19186,content_297219e7de42,client_2c624232cd,0.4713073451871639,monitor,none,False,False,False,False,False,False,False,keyword article,commercial,744,1,12.6,0.13,11,438,down
19187,content_b95466c2f0cf,client_8722616204,0.4712936638387385,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,1,0,10.0,0.0,20,228,down
19188,content_e60192b8a0a9,client_624b60c58c,0.4712842350630776,refresh_review_routine,stale_but_visible|ctr_underperforming_for_position,True,False,True,False,False,False,False,keyword article,transactional,870,0,13.7,0.0,104,356,stable
19189,content_55ed3776a077,client_6208ef0f77,0.4711879861332622,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,informational,16837,120,7.3,0.71,104,286,stable
19190,content_4044538e77a9,client_3fdba35f04,0.4711715736801131,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,informational,2057,2,28.1,0.1,104,310,down
19191,content_901e2b7d2e35,client_19581e27de,0.4711635562891105,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,informational,7416,36,4.7,0.49,22,441,down
19192,content_26a3531be5d9,client_19581e27de,0.47115694145060016,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,491,0,15.7,0.0,22,463,down
19193,content_2da2711308e3,client_7f2253d7e2,0.47114976402508035,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,unknown,96,0,35.0,0.0,20,169,down
19194,content_0724f6a314b0,client_6208ef0f77,0.4711448751161977,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,informational,6442,10,23.1,0.16,104,286,stable
19195,content_94c0ea004c87,client_19581e27de,0.4711372352977375,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,commercial,28096,48,9.0,0.17,22,482,stable
19196,content_22060421591b,client_8722616204,0.47112575019152153,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,17,0,11.2,0.0,20,228,down
19197,content_451ec9fc7e27,client_f369cb89fc,0.4710936971672435,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,transactional,19,1,17.3,5.26,20,151,up
19198,content_5d64fc00babd,client_9400f1b21c,0.47109366249750695,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,470,0,7.3,0.0,20,564,stable
19199,content_73efbabd83af,client_f369cb89fc,0.4710267625905138,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,25,0,39.7,0.0,20,181,up
19200,content_8f18fe0041ec,client_19581e27de,0.4710075435559907,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,commercial,11330,31,3.8,0.27,104,362,stable
19201,content_94f70b09a5a3,client_3fdba35f04,0.47098659186283726,monitor,none,False,False,False,False,False,False,False,keyword article,transactional,12608,36,17.8,0.29,14,124,down
19202,content_7328f4cf3c6c,client_6208ef0f77,0.47097357351425867,refresh_review_routine,stale_but_visible|ctr_underperforming_for_position,True,False,True,False,False,False,False,keyword article,informational,3180,0,24.4,0.0,104,223,down
19203,content_09b0c786fb69,client_f369cb89fc,0.47087373288649514,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,7,0,4.0,0.0,20,126,down
19204,content_da41690162f0,client_19581e27de,0.47085108472094456,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,commercial,242,2,4.6,0.83,22,417,down
19205,content_4905b2e2b16e,client_19581e27de,0.47084765879646573,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,transactional,2009,9,9.3,0.45,22,480,down
19206,content_da094bbf1de9,client_3fdba35f04,0.4708241992858614,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,87,0,9.4,0.0,60,165,down
19207,content_cc535f78c6c3,client_f369cb89fc,0.47080217916550215,monitor,none,False,False,False,False,False,False,False,keyword article,informational,49,1,5.5,2.04,20,138,down
19208,content_31c49cd7f848,client_e29c9c180c,0.47078341423064274,monitor,none,False,False,False,False,False,False,False,keyword article,transactional,12,0,1.3,0.0,20,334,flat
19209,content_1628e107773c,client_2c624232cd,0.4707781883666829,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,transactional,370,2,12.8,0.54,11,438,up
19210,content_ea6eb90fd4eb,client_19581e27de,0.4707572282334282,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,129,0,33.8,0.0,104,362,stable
19211,content_b9dec7abb8a6,client_2c624232cd,0.470756481888098,monitor,none,False,False,False,False,False,False,False,keyword article,informational,2379,6,10.8,0.25,11,517,stable
19212,content_953cd38d8661,client_6208ef0f77,0.4707537602740303,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,transactional,11599,39,25.3,0.34,104,300,stable
19213,content_a7b1d2a00de5,client_19581e27de,0.4707456973760896,monitor,ctr_underperforming_for_position|recent_click_drop,False,False,True,True,False,False,False,keyword article,transactional,1924,2,14.0,0.1,22,482,stable
19214,content_d4e45346a71c,client_19581e27de,0.47072044983427946,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,informational,819,2,13.7,0.24,22,441,down
19215,content_2d0bc5d468fb,client_19581e27de,0.470718046603939,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,transactional,9681,37,4.9,0.38,104,329,down
19216,content_2efcee1621b9,client_8527a891e2,0.4706959253413953,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,6,0,9.5,0.0,104,310,down
19217,content_02ab208bfb70,client_8527a891e2,0.4706896227662166,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,8,0,31.8,0.0,20,91,down
19218,content_3e0d4f33d0b8,client_8527a891e2,0.4706276602753236,monitor,none,False,False,False,False,False,False,False,keyword article,informational,4,0,2.0,0.0,8,174,flat
19219,content_1f046767cc6b,client_19581e27de,0.47056298003695574,monitor,ctr_underperforming_for_position|recent_click_drop,False,False,True,True,False,False,False,keyword article,transactional,20751,19,8.3,0.09,20,482,stable
19220,content_037e2942d68b,client_8527a891e2,0.47055408704592744,monitor,none,False,False,False,False,False,False,False,keyword article,transactional,126,0,71.0,0.0,8,91,down
19221,content_d649f582c2c8,client_3fdba35f04,0.47055027225419366,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,informational,1826,4,26.4,0.22,104,174,down
19222,content_f5aa645b8999,client_f74efabef1,0.4705217122335617,monitor,none,False,False,False,False,False,False,False,keyword article,informational,2127,31,4.7,1.46,20,104,stable
19223,content_56f4652c9b6e,client_4e07408562,0.47051498418690657,monitor,none,False,False,False,False,False,False,False,keyword article,informational,5463,19,6.6,0.35,25,504,stable
